ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude
9609693,05-13-2014 10:54,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,"SCHOOL, PUBLIC, BUILDING",0,1,10,24,29,20,1153093,1893230,2014,41.8628717,-87.71348973
10577847,06-27-2016 05:00,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,0,2,4,41,6,1184680,1871212,2016,41.8017686,-87.59823007
10108102,06-10-2015 06:30,ASSAULT,SIMPLE,RESIDENCE,0,1,22,34,75,08A,1169444,1831491,2015,41.69311273,-87.65525413
10124479,06-23-2015 03:54,THEFT,RETAIL THEFT,GROCERY FOOD STORE,1,0,20,48,77,6,1168697,1934885,2015,41.97685185,-87.65499969
8503265,03-02-2012 06:30,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,4,10,52,14,1202529,1832995,2012,41.69646129,-87.53407434
9906257,12-22-2014 02:37,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,SIDEWALK,0,0,22,21,71,3,,,2014,,
10096216,06-02-2015 09:00,THEFT,$500 AND UNDER,RESIDENCE,0,1,22,34,73,6,1172103,1837571,2015,41.70973933,-87.64534117
10335063,12-05-2015 15:33,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,0,0,2,5,41,6,1188987,1868573,2015,41.79442484,-87.58251941
9206026,07-07-2013 13:55,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,1,1,6,6,44,04B,1182270,1852586,2013,41.7507133,-87.6076448
8925072,12-10-2012 21:40,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,1,0,10,24,29,18,1151375,1894447,2012,41.86624515,-87.71976444
8507396,03-05-2012 22:50,ASSAULT,SIMPLE,APARTMENT,0,1,7,16,68,08A,1170510,1867022,2012,41.79059157,-87.65031879
9716882,05-21-2014 09:15,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,18,32,7,08B,,,2014,,
10366897,01-03-2016 21:05,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,11,24,29,08B,1152883,1894828,2016,41.86726095,-87.71421831
8600028,05-06-2012 17:47,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,1,0,12,25,31,04A,1168877,1891562,2012,41.85796724,-87.65559678
10653784,08-22-2016 10:00,THEFT,$500 AND UNDER,RESIDENCE,0,0,9,16,61,6,1164551,1870696,2016,41.80080131,-87.67206536
9699381,07-17-2014 05:15,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,0,0,11,27,23,26,1151766,1906421,2014,41.8990954,-87.71801386
9451299,01-05-2014 22:30,THEFT,$500 AND UNDER,APARTMENT,0,0,10,28,29,6,1157902,1893587,2014,41.86375471,-87.6958266
10392156,01-25-2016 07:49,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,GROCERY FOOD STORE,0,0,1,2,33,11,1176963,1894850,2016,41.86681074,-87.62581703
9331197,09-24-2013 09:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,0,0,8,23,64,11,1133105,1863803,2013,41.78249162,-87.78755092
9903603,12-20-2014 11:00,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,0,0,25,37,25,6,1140793,1911103,2014,41.91215224,-87.75820253
8693764,07-03-2012 13:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,10,24,29,08B,1148141,1893033,2012,41.86242778,-87.73167322
8447048,01-19-2012 10:33,NARCOTICS,MANU/DELIVER: METHAMPHETAMINES,STREET,1,0,12,2,28,18,1171810,1894776,2012,41.86672266,-87.64473633
9454845,01-09-2014 07:20,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,8,18,70,7,1157529,1853412,2014,41.75351684,-87.69828563
10540791,05-29-2016 04:23,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,8,13,65,6,1150791,1862319,2016,41.77809294,-87.72274654
9081980,04-10-2013 01:00,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),0,0,15,37,25,6,1144175,1906302,2013,41.89891487,-87.74589865
8964537,01-10-2013 12:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,25,35,21,5,1151519,1920684,2013,41.9382392,-87.71854553
9054680,03-20-2013 10:30,THEFT,FROM BUILDING,RESTAURANT,0,0,4,7,46,6,1193996,1848169,2013,41.73831326,-87.56482043
10019062,04-02-2015 21:20,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,1,0,8,17,66,24,1161539,1859806,2015,41.77098074,-87.6834133
10046643,04-25-2015 05:30,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,6,21,71,14,1167054,1852030,2015,41.74952621,-87.66341927
10232134,09-11-2015 20:30,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,0,0,15,28,25,08B,1142067,1898182,2015,41.87667195,-87.75384276
9787396,09-20-2014 09:50,THEFT,PURSE-SNATCHING,STREET,0,0,1,2,33,6,1178111,1890745,2014,41.85552032,-87.62172754
9213197,07-12-2013 13:09,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,1,0,11,28,29,18,1156200,1894963,2013,41.86756511,-87.70203742
8966778,01-11-2013 19:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,5,9,53,7,1180007,1824447,2013,41.67354828,-87.61679552
8446726,01-18-2012 08:15,BATTERY,SIMPLE,SIDEWALK,0,0,18,42,8,08B,1176291,1903453,2012,41.89043304,-87.62802445
8646695,06-06-2012 14:30,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,0,0,25,36,17,5,1125754,1919773,2012,41.93620729,-87.81325954
8749010,08-10-2012 09:00,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,1,1,5,9,49,26,1178501,1833034,2012,41.69714651,-87.6220481
10613789,07-27-2016 11:50,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,1,0,25,31,19,26,1138549,1918319,2016,41.93199474,-87.76627118
8863703,10-23-2012 12:01,THEFT,FROM BUILDING,APARTMENT,0,0,11,28,27,6,1153498,1901787,2012,41.88634498,-87.71177554
8868652,10-31-2012 11:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,11,2,27,14,1157494,1898897,2012,41.87833419,-87.69717989
8593954,03-13-2012 12:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,OTHER,0,0,10,24,29,26,1148263,1893507,2012,41.86372614,-87.73121317
9488994,02-07-2014 11:00,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,0,0,19,46,3,08B,1167467,1930925,2014,41.96601212,-87.65963743
8790824,09-07-2012 00:27,THEFT,ATTEMPT THEFT,STREET,1,0,14,32,22,6,1164041,1913039,2012,41.91700521,-87.67274094
10309170,11-10-2015 17:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,6,8,44,14,1184287,1851998,2015,41.74905285,-87.60027199
9372247,10-30-2013 02:00,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,1,1,5,9,53,04A,1174875,1821015,2013,41.66424588,-87.63568074
9813484,10-10-2014 11:10,NARCOTICS,POSS: CRACK,SIDEWALK,1,0,11,27,23,18,1153581,1904626,2014,41.89413383,-87.71139517
8887179,11-13-2012 08:00,ASSAULT,SIMPLE,RESIDENCE,0,0,3,6,69,08A,1178797,1858866,2012,41.768026,-87.62018064
9186833,06-23-2013 08:10,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,22,34,49,08B,1175319,1829776,2013,41.68827758,-87.6337956
8944290,12-25-2012 10:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,9,14,63,7,1157298,1868576,2012,41.79513378,-87.6987221
10679934,09-11-2016 22:30,BATTERY,SIMPLE,GROCERY FOOD STORE,0,0,1,2,32,08B,1176447,1897895,2016,41.87517806,-87.6276194
8699248,07-09-2012 21:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,4,7,46,14,1194954,1850120,2012,41.74364343,-87.56124647
10342856,12-11-2015 14:30,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,9,11,60,7,1169082,1883600,2015,41.83611436,-87.65507513
8717723,07-21-2012 11:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,17,30,21,08B,1149119,1922601,2012,41.9435465,-87.72731631
10787897,12-19-2016 11:40,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),0,0,8,15,66,7,1156143,1862448,2016,41.77834098,-87.70312224
9263605,08-15-2013 03:30,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,1,1,17,39,16,08B,1148252,1926266,2013,41.95362033,-87.73040825
9676333,07-01-2014 10:20,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,1,18,27,8,08B,1173383,1909988,2014,41.90843054,-87.63850953
9101127,04-23-2013 09:45,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,0,0,9,11,60,5,1167730,1886624,2013,41.84444169,-87.65994909
9413231,12-02-2013 12:00,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,0,0,16,41,10,6,1123586,1938493,2013,41.98761297,-87.82081584
9370814,10-30-2013 04:43,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,1,0,9,11,61,15,1173402,1875412,2013,41.81355104,-87.63946624
8785817,09-03-2012 16:00,THEFT,$500 AND UNDER,STREET,0,0,24,49,1,6,1165527,1950516,2012,42.01981196,-87.66620926
10221156,09-03-2015 01:50,ASSAULT,SIMPLE,GAS STATION,0,0,3,6,69,08A,1177575,1855360,2015,41.75843286,-87.62476567
9474385,01-26-2014 02:52,BATTERY,SIMPLE,SIDEWALK,0,0,12,1,24,08B,1162548,1907986,2014,41.90317085,-87.67836797
10184119,08-05-2015 19:00,THEFT,OVER $500,SIDEWALK,0,0,18,42,8,6,1177210,1905755,2015,41.89672907,-87.62457966
8742355,07-30-2012 12:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,6,17,71,7,1169976,1854122,2012,41.755204,-87.65265121
9151428,05-30-2013 11:20,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,4,10,52,14,1203227,1829163,2013,41.68592815,-87.53164933
9288246,08-14-2013 02:00,THEFT,OVER $500,OTHER,0,0,10,24,29,6,1146524,1888991,2013,41.85136695,-87.737712
10528643,05-19-2016 02:44,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),0,0,19,47,5,08A,1159402,1926485,2016,41.95399871,-87.68941357
10650444,08-20-2016 04:45,OTHER OFFENSE,ANIMAL ABUSE/NEGLECT,SIDEWALK,0,0,11,27,23,26,1151189,1906772,2016,41.90006991,-87.72012396
9762786,09-02-2014 15:30,CRIMINAL DAMAGE,TO VEHICLE,STREET,1,0,4,10,52,14,1203187,1833131,2014,41.69681771,-87.53166057
9958930,02-11-2015 01:30,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,1,1,15,37,25,14,1143296,1904188,2015,41.89313028,-87.74918009
10558668,06-13-2016 11:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,0,1,3,5,43,26,1189607,1858027,2016,41.76547092,-87.58058445
9258277,08-12-2013 01:30,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,15,29,25,08B,1137833,1906342,2013,41.89914143,-87.76919193
9537317,03-16-2014 06:00,THEFT,POCKET-PICKING,SMALL RETAIL STORE,0,0,9,25,34,6,1172602,1888201,2014,41.84866289,-87.64202317
10118530,06-18-2015 04:30,ASSAULT,SIMPLE,STREET,0,0,11,27,23,08A,1153615,1903476,2015,41.89097744,-87.71130092
9184602,06-17-2013 10:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,DEPARTMENT STORE,0,0,10,24,29,11,1153720,1894499,2013,41.86634153,-87.7111543
9524878,03-10-2014 11:00,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",0,0,25,37,19,08B,1139841,1915427,2014,41.92403523,-87.76159406
10437727,03-05-2016 17:00,THEFT,FROM BUILDING,SMALL RETAIL STORE,0,0,12,26,24,6,1157558,1905937,2016,41.8976513,-87.69675313
10135378,07-01-2015 15:50,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING/GROUNDS,1,0,12,26,24,26,1156861,1906972,2015,41.90050559,-87.69928504
8821677,09-27-2012 09:15,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,1,0,3,6,69,15,1179712,1857852,2012,41.76522261,-87.61685773
9283752,08-29-2013 02:55,THEFT,$500 AND UNDER,GAS STATION,0,0,8,13,65,6,1150857,1859788,2013,41.77114619,-87.72257048
9070136,03-29-2013 05:30,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,GAS STATION,0,0,2,3,35,11,1177700,1884303,2013,41.83785235,-87.62343155
10081514,02-20-2015 03:00,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,0,0,5,34,53,7,1169774,1826957,2015,41.68066355,-87.6541768
10415991,02-17-2016 02:27,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,11,28,26,14,1147421,1899307,2016,41.8796582,-87.73415551
10060058,05-06-2015 04:56,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,0,1,10,24,29,20,1154966,1891633,2015,41.85845204,-87.7066569
8890896,11-14-2012 07:45,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",0,0,16,41,10,6,1131583,1936817,2012,41.98287878,-87.79144084
10171190,07-16-2015 10:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,18,42,8,5,1177936,1904246,2015,41.89257181,-87.62195917
9189403,06-24-2013 10:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,10,24,29,5,1150387,1889409,2013,41.85243959,-87.72352286
9971955,02-04-2015 16:00,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,0,0,4,7,48,6,1192218,1845722,2015,41.73164185,-87.57141386
9532697,03-16-2014 01:55,BATTERY,SIMPLE,RESIDENCE,0,0,20,46,3,08B,1167071,1932223,2014,41.96958242,-87.66105599
10533447,05-24-2016 03:40,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,0,0,19,44,6,08B,1165268,1923316,2016,41.94517985,-87.66793993
8656192,06-12-2012 01:00,THEFT,$500 AND UNDER,APARTMENT,0,0,7,15,67,6,1164773,1862624,2012,41.77864604,-87.6714791
9615605,05-17-2014 12:00,ROBBERY,AGGRAVATED,PARKING LOT/GARAGE(NON.RESID.),0,0,4,8,45,3,1188414,1848455,2014,41.73923304,-87.58526216
8806636,09-06-2012 15:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,0,0,8,18,70,5,1160758,1851917,2012,41.74934832,-87.68649362
10562224,06-15-2016 08:06,CRIMINAL TRESPASS,TO LAND,ALLEY,1,0,4,10,52,26,1201128,1841673,2016,41.72031002,-87.53891069
8572090,04-16-2012 09:00,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),0,0,22,21,72,6,1168625,1837479,2012,41.70956242,-87.65808077
9533040,03-12-2014 00:00,DECEPTIVE PRACTICE,FORGERY,APARTMENT,0,0,2,4,35,10,1180172,1881335,2014,41.82965153,-87.6144519
9456372,01-10-2014 08:20,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,0,1,4,10,51,08B,1193859,1835673,2014,41.7040264,-87.56573056
10067576,05-10-2015 17:00,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,0,0,14,32,24,5,1161916,1909406,2015,41.90708065,-87.68064975
10182069,08-05-2015 12:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,9,20,61,08B,1167485,1872581,2015,41.80591152,-87.66125134
8603714,05-08-2012 18:45,THEFT,RETAIL THEFT,DRUG STORE,0,0,17,35,21,6,1152941,1923727,2012,41.94656132,-87.71323844
9281480,08-26-2013 01:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),0,0,3,7,43,14,1195735,1856117,2013,41.76008039,-87.55818693
10021959,04-05-2015 21:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,0,16,36,17,26,1132105,1922172,2015,41.94268232,-87.78986262
10102070,06-06-2015 21:30,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,9,14,58,08B,1157064,1876303,2015,41.81634243,-87.69937118
9680923,07-04-2014 12:55,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,7,15,67,08B,1165099,1862679,2014,41.77879007,-87.67028241
10401755,02-02-2016 21:30,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,1,3,20,69,08B,1178084,1860923,2016,41.77368682,-87.6227318
8814885,09-23-2012 04:30,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,0,0,16,41,10,6,1123274,1939445,2012,41.99023047,-87.82194251
9642735,06-06-2014 08:15,ARSON,BY FIRE,STREET,0,0,25,30,20,9,1147314,1912275,2014,41.91524583,-87.73421588
8592814,05-01-2012 19:30,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,0,1,8,14,63,04B,1155747,1869302,2012,41.7971573,-87.7043902
8743300,08-02-2012 23:20,ROBBERY,ARMED: HANDGUN,SIDEWALK,0,0,15,28,25,3,1141628,1902365,2012,41.88815874,-87.75535121
8863632,10-27-2012 08:25,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,4,8,43,14,1189882,1853924,2012,41.75420533,-87.57970826
10661101,08-28-2016 07:00,THEFT,$500 AND UNDER,STREET,0,0,9,11,34,6,1174780,1884813,2016,41.83931756,-87.63413104
9779366,09-15-2014 11:59,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,COMMERCIAL / BUSINESS OFFICE,0,0,2,4,39,26,1184011,1874060,2014,41.8095994,-87.60059447
9289165,09-02-2013 07:00,THEFT,FROM BUILDING,RESIDENCE,0,0,15,29,25,6,1137505,1906245,2013,41.89888116,-87.77039902
9906104,12-27-2014 04:30,THEFT,$500 AND UNDER,STREET,0,0,24,50,2,6,1157510,1941997,2014,41.99660321,-87.69594451
9674681,06-30-2014 10:20,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,1,0,25,37,25,18,1141485,1910392,2014,41.91018841,-87.75567788
8824106,09-29-2012 07:10,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,0,1,4,8,47,26,1186137,1844544,2012,41.72855485,-87.59372771
10728590,10-25-2016 05:00,BURGLARY,FORCIBLE ENTRY,RESTAURANT,0,0,12,2,28,5,1166320,1895668,2016,41.86928946,-87.66486515
8935604,11-03-2012 00:05,THEFT,FROM BUILDING,BAR OR TAVERN,0,0,18,42,8,6,1175417,1904850,2012,41.89428616,-87.63119218
10059457,05-04-2015 18:30,THEFT,FROM BUILDING,OTHER,0,0,1,2,32,6,1176950,1895422,2015,41.86838064,-87.62584745
10436761,03-04-2016 11:30,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),0,0,15,28,25,08B,1142435,1904846,2016,41.89495195,-87.75232589
10800672,12-30-2016 09:00,THEFT,$500 AND UNDER,STREET,0,0,2,4,39,6,1185333,1874509,2016,41.81080046,-87.59573153
10145572,07-09-2015 14:00,THEFT,OVER $500,RESIDENCE,0,0,2,3,38,6,1178780,1875738,2015,41.81432476,-87.61972963
8712723,07-18-2012 04:40,THEFT,$500 AND UNDER,HOSPITAL BUILDING/GROUNDS,0,0,15,29,25,6,1139153,1896560,2012,41.87227445,-87.76458166
9232470,07-23-2013 09:00,THEFT,$500 AND UNDER,APARTMENT,0,0,15,29,25,6,1138984,1901661,2013,41.88627534,-87.76507815
10066034,05-10-2015 21:56,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,0,0,12,2,28,04B,1160885,1899485,2015,41.87987807,-87.68471255
9026387,02-28-2013 09:50,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",0,0,7,6,68,08B,1174651,1859743,2013,41.77052591,-87.63535149
9295135,09-05-2013 18:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,1,10,24,29,26,1148929,1893484,2013,41.86365018,-87.72876889
10677196,09-11-2016 19:30,BATTERY,SIMPLE,STREET,0,0,7,15,67,08B,1166025,1865410,2016,41.78626464,-87.66681
10332530,12-03-2015 11:28,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,1,0,12,28,27,18,1155356,1899848,2015,41.88098704,-87.70500462
10247418,09-23-2015 12:07,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,1,0,10,24,29,18,1150790,1894432,2015,41.86621544,-87.72191243
10035552,04-16-2015 10:48,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,1,0,7,15,67,16,1165671,1866127,2015,41.7882397,-87.66808761
9502297,02-19-2014 06:50,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,1,0,7,6,68,26,1174304,1860498,2014,41.77260544,-87.63660103
10333285,12-04-2015 02:35,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,0,0,9,3,37,14,1175139,1868487,2015,41.79450951,-87.63330174
9282141,05-18-2013 03:30,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,0,0,12,26,24,6,1159273,1907554,2013,41.90205339,-87.69040961
9404967,11-08-2013 04:00,THEFT,FROM BUILDING,OTHER,0,0,6,8,44,6,1184328,1850665,2013,41.745394,-87.60016337
10056027,05-03-2015 09:00,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,0,1,25,26,22,26,1151802,1913712,2015,41.91910187,-87.71768942
10429491,02-27-2016 12:16,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,0,0,11,28,25,14,1144723,1900080,2016,41.88183066,-87.74404279
10597484,07-14-2016 04:30,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,24,40,2,5,1162652,1940047,2016,41.99114577,-87.67708428
8537733,03-25-2012 11:40,THEFT,RETAIL THEFT,GROCERY FOOD STORE,1,0,24,48,77,6,1167213,1940125,2012,41.99126267,-87.66030556
9179198,06-16-2013 10:30,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,9,11,59,14,1164616,1880643,2013,41.82809564,-87.67154605
10701280,10-01-2016 10:09,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,0,0,8,15,66,6,1159381,1859440,2016,41.77002086,-87.6913338
9188352,06-19-2013 02:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,4,7,46,08B,1197622,1850919,2013,41.74576984,-87.55144434
9391958,11-15-2013 06:20,THEFT,OVER $500,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,0,0,16,41,76,6,1100658,1934241,2013,41.97629041,-87.90522722
10072772,05-15-2015 08:27,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,1,0,11,24,29,04A,1148276,1895031,2015,41.86790793,-87.7311262
9828589,10-22-2014 11:40,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,1,11,27,23,08B,1151789,1905091,2014,41.89544529,-87.71796442
9654395,06-16-2014 12:30,BATTERY,SIMPLE,STREET,0,0,12,27,28,08B,1163039,1901442,2014,41.88520329,-87.67674838
9318793,09-21-2013 10:25,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,0,0,1,42,28,11,1173039,1900311,2013,41.88188393,-87.64006044
9882574,12-07-2014 22:55,ASSAULT,SIMPLE,SIDEWALK,1,0,8,15,66,08A,1161013,1862810,2014,41.77923503,-87.68525845
8536140,03-24-2012 03:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,25,29,25,5,1138296,1910066,2012,41.90935217,-87.76740108
8754086,08-11-2012 04:15,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,0,1,4,10,46,04B,1198170,1847875,2012,41.7374032,-87.54953799
9263988,08-12-2013 20:00,BATTERY,SIMPLE,STREET,0,0,3,5,69,08B,1185134,1857272,2013,41.76350538,-87.59700288
9334413,09-26-2013 01:00,THEFT,$500 AND UNDER,STREET,0,0,10,22,30,6,1148810,1886195,2013,41.84365055,-87.72939393
8514551,02-24-2012 08:40,THEFT,$500 AND UNDER,STREET,0,0,19,44,6,6,1171614,1919069,2012,41.93338837,-87.64474004
9420913,12-09-2013 16:30,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,5,8,50,14,1184299,1840667,2013,41.71795905,-87.60058151
8680190,06-22-2012 07:00,THEFT,$500 AND UNDER,STREET,0,0,4,10,46,6,1198280,1843881,2012,41.7264406,-87.54926829
9097167,04-20-2013 01:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,0,0,22,9,73,26,1174779,1836822,2013,41.70762487,-87.63556352
9423858,12-11-2013 18:50,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,1,8,15,66,08B,1157489,1861816,2013,41.77657951,-87.69820481
9904596,12-25-2014 04:50,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,9,12,58,5,1160104,1875190,2014,41.81322614,-87.68825037
9720550,08-01-2014 23:11,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,1,0,4,10,52,18,1201463,1841146,2014,41.7188554,-87.53770154
8681176,06-27-2012 07:50,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,1,0,2,4,36,04B,1182894,1876933,2012,41.81750919,-87.60460204
9254289,08-08-2013 19:05,NARCOTICS,POSS: CRACK,SIDEWALK,1,0,6,8,44,18,1183448,1847145,2013,41.73575527,-87.60349719
10505550,05-01-2016 11:30,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),0,0,25,31,22,08A,1149252,1915654,2016,41.92448075,-87.72700804
8908068,11-28-2012 05:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,20,48,77,7,1168210,1938283,2012,41.98618662,-87.65669188
10156291,07-17-2015 10:25,BATTERY,SIMPLE,STREET,0,0,8,15,66,08B,1162666,1862824,2015,41.77923911,-87.67919796
9323859,09-24-2013 04:00,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",0,0,6,21,71,6,1170069,1850820,2013,41.74614086,-87.65240616
9223722,07-12-2013 11:00,THEFT,$500 AND UNDER,STREET,0,0,17,39,14,6,1152841,1931973,2013,41.96919088,-87.71338674
8945971,12-21-2012 09:30,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,19,47,5,5,1162152,1923902,2012,41.94685368,-87.67937669
8760439,08-14-2012 01:00,THEFT,$500 AND UNDER,SIDEWALK,0,0,25,31,19,6,1144400,1916982,2012,41.92821767,-87.74480305
9757570,08-29-2014 11:50,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,16,41,10,08B,1123515,1936242,2014,41.98143715,-87.8211265
10181421,08-04-2015 22:30,ROBBERY,ARMED: HANDGUN,STREET,0,0,19,44,6,3,1165405,1921657,2015,41.94062456,-87.66748374
8703985,07-09-2012 21:34,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0,0,22,21,73,14,1167642,1842790,2012,41.72415772,-87.66152889
